ID_compra,data,horario,categoria,preco_unitario,quantidade,frete,metodo_pagamento
4832,2023-11-30,17:01,Papelaria e escritório,44.0,4,8.8,Cartão de Débito
4822,2023-11-30,14:27,Ferramentas e construção,75.9,2,7.59,Boleto
4827,2023-11-30,18:48,Eletrodomésticos,3589.9,1,71.8,PIX
4841,2023-11-30,21:42,Eletrodomésticos,2815.9,3,591.34,Cartão de Crédito
4829,2023-11-30,22:23,Alimentos e bebidas,89.9,3,13.49,Cartão de Débito
4823,2023-11-30,17:10,Eletrodomésticos,3059.9,1,214.19,PIX
4839,2023-11-30,21:15,Ferramentas e construção,328.9,2,0.0,Cartão de Crédito
4821,2023-11-30,17:38,Alimentos e bebidas,35.9,4,8.62,Cartão de Crédito
4835,2023-11-30,14:02,Alimentos e bebidas,31.0,5,12.4,PIX
4825,2023-11-30,18:05,Ferramentas e construção,141.9,3,21.29,Boleto
4854,2023-11-30,18:34,Eletrodomésticos,2967.9,5,296.79,PIX
4820,2023-11-30,17:58,Alimentos e bebidas,76.9,3,18.46,Cartão de Crédito
4837,2023-11-30,23:26,Alimentos e bebidas,12.0,1,1.44,Boleto
4826,2023-11-30,14:47,Casa e limpeza,64.9,4,0.0,PIX
4830,2023-11-30,23:31,Beleza e cuidados pessoais,245.9,2,0.0,Cartão de Crédito
4833,2023-11-30,00:19,Papelaria e escritório,43.9,2,1.76,Cartão de Crédito
4842,2023-11-30,19:33,Casa e limpeza,93.0,3,2.79,Cartão de Crédito
4840,2023-11-30,23:50,Casa e limpeza,180.9,5,45.22,Boleto
4836,2023-11-30,15:43,Beleza e cuidados pessoais,85.9,5,25.77,Cartão de Crédito
4824,2023-11-30,22:56,Alimentos e bebidas,78.9,1,4.73,Cartão de Crédito
4828,2023-11-30,22:54,Beleza e cuidados pessoais,155.9,4,49.89,PIX
4853,2023-11-30,17:39,Eletrodomésticos,258.9,2,31.07,Boleto
4852,2023-11-30,22:14,Alimentos e bebidas,53.9,2,4.31,Cartão de Débito
4844,2023-11-30,17:33,Eletrodomésticos,2730.9,3,737.34,PIX
4847,2023-11-30,14:21,Eletrodomésticos,2857.9,5,428.68,Cartão de Crédito
4850,2023-11-30,23:28,Beleza e cuidados pessoais,152.9,3,41.28,Cartão de Crédito
4831,2023-11-30,15:02,Casa e limpeza,184.9,1,0.0,PIX
4851,2023-11-30,20:25,Papelaria e escritório,36.9,3,4.43,PIX
4846,2023-11-30,18:43,Eletrônicos,5020.9,2,0.0,Cartão de Crédito
4849,2023-11-30,00:35,Casa e limpeza,139.9,2,16.79,Cartão de Crédito
4845,2023-11-30,21:34,Ferramentas e construção,257.9,2,20.63,Cartão de Débito
4819,2023-11-30,00:43,Beleza e cuidados pessoais,180.9,5,18.09,Boleto
4834,2023-11-30,18:56,Alimentos e bebidas,47.0,4,0.0,Cartão de Crédito
4848,2023-11-30,20:11,Eletrodomésticos,2885.9,5,721.48,Boleto
4838,2023-11-30,23:56,Alimentos e bebidas,51.9,3,9.34,Cartão de Crédito
4843,2023-11-30,00:55,Beleza e cuidados pessoais,97.9,5,39.16,PIX
4865,2023-12-01,23:00,Alimentos e bebidas,94.9,4,18.98,PIX
4857,2023-12-01,17:26,Eletrodomésticos,2425.9,3,0.0,PIX
4858,2023-12-01,21:04,Beleza e cuidados pessoais,101.9,4,32.61,Cartão de Crédito
4891,2023-12-01,18:38,Alimentos e bebidas,42.9,2,0.0,Cartão de Crédito
4879,2023-12-01,21:14,Alimentos e bebidas,59.0,1,2.95,Cartão de Crédito
4878,2023-12-01,23:50,Alimentos e bebidas,18.9,2,1.13,Cartão de Débito
4867,2023-12-01,23:01,Beleza e cuidados pessoais,36.9,4,7.38,Cartão de Crédito
4869,2023-12-01,20:04,Casa e limpeza,74.9,2,5.99,Cartão de Crédito
4866,2023-12-01,17:11,Eletrônicos,4937.9,4,987.58,Cartão de Crédito
4860,2023-12-01,20:51,Papelaria e escritório,9.9,2,1.39,Cartão de Crédito
4882,2023-12-01,00:54,Alimentos e bebidas,82.9,5,0.0,Cartão de Crédito
4859,2023-12-01,17:04,Alimentos e bebidas,95.9,4,19.18,Cartão de Crédito
4888,2023-12-01,19:25,Beleza e cuidados pessoais,209.9,5,0.0,Boleto
4870,2023-12-01,23:09,Alimentos e bebidas,43.0,3,7.74,PIX
4861,2023-12-01,20:54,Casa e limpeza,163.9,2,13.11,Cartão de Crédito
4889,2023-12-01,00:34,Ferramentas e construção,253.9,2,25.39,PIX
4875,2023-12-01,23:03,Casa e limpeza,106.9,1,10.69,Cartão de Crédito
4887,2023-12-01,23:19,Casa e limpeza,146.9,1,7.35,Boleto
4863,2023-12-01,21:48,Casa e limpeza,147.0,3,30.87,Cartão de Crédito
4874,2023-12-01,23:35,Beleza e cuidados pessoais,84.9,4,20.38,PIX
4868,2023-12-01,22:06,Alimentos e bebidas,90.9,4,0.0,Cartão de Crédito
4881,2023-12-01,18:04,Alimentos e bebidas,16.9,4,2.03,Boleto
4883,2023-12-01,17:36,Eletrônicos,8000.0,2,1280.0,Cartão de Débito
4885,2023-12-01,18:35,Ferramentas e construção,107.9,2,0.0,Cartão de Débito
4856,2023-12-01,21:57,Beleza e cuidados pessoais,143.9,4,0.0,Cartão de Crédito
4876,2023-12-01,21:54,Eletrônicos,4617.9,2,0.0,Cartão de Débito
4873,2023-12-01,17:49,Eletrônicos,6054.0,5,3027.0,PIX
4880,2023-12-01,18:18,Beleza e cuidados pessoais,138.9,1,0.0,Cartão de Débito
4877,2023-12-01,21:19,Casa e limpeza,154.9,4,30.98,Cartão de Crédito
4864,2023-12-01,19:00,Eletrônicos,7822.9,5,3911.45,Cartão de Crédito
4871,2023-12-01,21:59,Ferramentas e construção,174.9,1,12.24,PIX
4872,2023-12-01,00:50,Alimentos e bebidas,41.9,4,13.41,Boleto
4862,2023-12-01,14:46,Eletrodomésticos,2549.0,1,0.0,Boleto
4890,2023-12-01,15:57,Eletrodomésticos,765.9,5,382.95,Cartão de Débito
4884,2023-12-01,23:42,Alimentos e bebidas,50.9,2,8.14,Cartão de Crédito
4886,2023-12-01,17:54,Papelaria e escritório,16.9,2,0.0,PIX
4927,2023-12-02,15:21,Beleza e cuidados pessoais,67.9,5,20.37,Cartão de Crédito
4939,2023-12-02,15:51,Papelaria e escritório,42.9,4,12.01,PIX
4931,2023-12-02,20:50,Beleza e cuidados pessoais,98.9,1,6.92,Cartão de Crédito
4924,2023-12-02,00:46,Alimentos e bebidas,59.9,5,0.0,PIX
4909,2023-12-02,22:58,Papelaria e escritório,31.9,5,7.98,Cartão de Crédito
4916,2023-12-02,00:12,Beleza e cuidados pessoais,227.9,5,91.16,PIX
4892,2023-12-02,15:10,Beleza e cuidados pessoais,86.9,2,8.69,Cartão de Crédito
4920,2023-12-02,17:25,Eletrodomésticos,1567.9,3,0.0,PIX
4945,2023-12-02,18:16,Beleza e cuidados pessoais,233.9,1,0.0,Cartão de Débito
4940,2023-12-02,00:13,Papelaria e escritório,47.9,4,9.58,Cartão de Crédito
4918,2023-12-02,00:30,Beleza e cuidados pessoais,175.9,3,31.66,Cartão de Crédito
4922,2023-12-02,22:04,Alimentos e bebidas,3.0,3,0.36,Boleto
4942,2023-12-02,18:46,Eletrodomésticos,2795.9,2,279.59,Cartão de Crédito
4919,2023-12-02,23:07,Casa e limpeza,103.9,1,7.27,Cartão de Crédito
4929,2023-12-02,23:13,Beleza e cuidados pessoais,165.9,5,58.07,PIX
4937,2023-12-02,22:34,Alimentos e bebidas,46.9,4,0.0,PIX
4912,2023-12-02,21:16,Alimentos e bebidas,57.0,3,8.55,Cartão de Crédito
4917,2023-12-02,18:25,Papelaria e escritório,24.9,5,8.72,Cartão de Débito
4938,2023-12-02,22:17,Alimentos e bebidas,49.9,5,0.0,Cartão de Crédito
4900,2023-12-02,23:12,Beleza e cuidados pessoais,185.0,2,0.0,Cartão de Crédito
4897,2023-12-02,00:15,Alimentos e bebidas,50.9,4,0.0,Cartão de Crédito
4913,2023-12-02,18:13,Eletrônicos,4450.9,3,0.0,Cartão de Crédito
4944,2023-12-02,00:59,Alimentos e bebidas,14.9,3,0.89,Cartão de Crédito
4895,2023-12-02,00:26,Beleza e cuidados pessoais,229.0,5,68.7,PIX
4894,2023-12-02,20:11,Alimentos e bebidas,41.9,3,2.51,PIX
4947,2023-12-02,14:47,Alimentos e bebidas,55.9,4,2.24,Boleto
4898,2023-12-02,21:20,Papelaria e escritório,41.9,5,10.48,PIX
4941,2023-12-02,16:57,Alimentos e bebidas,26.0,5,6.5,PIX
4896,2023-12-02,00:48,Livros,24.9,5,0.0,PIX
4901,2023-12-02,19:00,Eletrônicos,6320.9,2,884.93,Cartão de Débito
4932,2023-12-02,15:35,Beleza e cuidados pessoais,17.9,1,0.72,PIX
4951,2023-12-02,18:47,Ferramentas e construção,191.9,2,0.0,Cartão de Crédito
4935,2023-12-02,23:40,Ferramentas e construção,89.9,5,22.48,Cartão de Crédito
4950,2023-12-02,23:38,Beleza e cuidados pessoais,66.9,5,13.38,Cartão de Crédito
4946,2023-12-02,23:42,Alimentos e bebidas,60.9,4,12.18,Cartão de Crédito
4921,2023-12-02,20:05,Eletrodomésticos,357.9,1,0.0,PIX
4904,2023-12-02,18:07,Casa e limpeza,153.0,2,24.48,PIX
4926,2023-12-02,17:53,Beleza e cuidados pessoais,198.9,4,55.69,Cartão de Débito
4949,2023-12-02,17:44,Papelaria e escritório,35.9,5,12.57,Boleto
4943,2023-12-02,17:31,Papelaria e escritório,48.9,1,1.96,Cartão de Crédito
4928,2023-12-02,15:48,Ferramentas e construção,148.0,5,0.0,PIX
4948,2023-12-02,18:21,Alimentos e bebidas,47.9,2,4.79,Boleto
4923,2023-12-02,21:10,Casa e limpeza,107.9,2,17.26,PIX
4906,2023-12-02,18:47,Eletrodomésticos,2187.9,3,393.82,Cartão de Crédito
4910,2023-12-02,19:18,Beleza e cuidados pessoais,88.9,1,7.11,Cartão de Crédito
4902,2023-12-02,23:09,Casa e limpeza,146.9,4,0.0,Cartão de Débito
4893,2023-12-02,18:38,Beleza e cuidados pessoais,27.9,4,12.28,Cartão de Crédito
4911,2023-12-02,17:43,Alimentos e bebidas,33.9,2,0.0,PIX
4925,2023-12-02,21:18,Eletrônicos,4912.9,3,0.0,Cartão de Crédito
4930,2023-12-02,00:33,Eletrônicos,4488.0,5,0.0,Boleto
4933,2023-12-02,17:29,Papelaria e escritório,25.0,5,10.0,Cartão de Crédito
4914,2023-12-02,22:52,Alimentos e bebidas,56.9,2,11.38,PIX
4899,2023-12-02,18:07,Alimentos e bebidas,23.9,2,0.48,Cartão de Crédito
4903,2023-12-02,15:57,Casa e limpeza,133.0,3,27.93,Cartão de Crédito
4915,2023-12-02,17:04,Alimentos e bebidas,39.9,5,0.0,Cartão de Crédito
4936,2023-12-02,18:23,Eletrodomésticos,1596.9,4,319.38,Cartão de Crédito
4905,2023-12-02,22:45,Papelaria e escritório,26.9,5,5.38,Cartão de Crédito
4908,2023-12-02,18:28,Casa e limpeza,101.9,5,25.48,Cartão de Crédito
4934,2023-12-02,23:25,Alimentos e bebidas,72.9,4,20.41,Cartão de Crédito
4907,2023-12-02,21:28,Alimentos e bebidas,79.9,4,25.57,PIX
4976,2023-12-03,17:13,Eletrônicos,7755.9,3,930.71,PIX
4985,2023-12-03,17:59,Casa e limpeza,147.0,3,17.64,Cartão de Crédito
4966,2023-12-03,20:23,Casa e limpeza,125.9,2,15.11,PIX
4980,2023-12-03,16:50,Casa e limpeza,121.0,5,42.35,Cartão de Crédito
4953,2023-12-03,14:07,Ferramentas e construção,179.9,5,0.0,Cartão de Débito
4997,2023-12-03,00:03,Eletrodomésticos,1985.9,1,99.3,PIX
4971,2023-12-03,14:27,Ferramentas e construção,41.9,2,5.03,Cartão de Crédito
4961,2023-12-03,18:18,Casa e limpeza,186.9,4,52.33,Cartão de Crédito
4960,2023-12-03,23:44,Alimentos e bebidas,66.0,2,5.28,Cartão de Crédito
4991,2023-12-03,18:08,Casa e limpeza,90.9,4,32.72,PIX
4979,2023-12-03,18:26,Casa e limpeza,114.9,3,31.02,Cartão de Crédito
4995,2023-12-03,22:14,Eletrônicos,6783.9,2,542.71,PIX
4958,2023-12-03,17:47,Alimentos e bebidas,73.9,3,4.43,PIX
4978,2023-12-03,18:22,Alimentos e bebidas,36.9,3,9.96,Cartão de Crédito
4959,2023-12-03,15:13,Eletrônicos,7374.9,4,1769.98,Cartão de Crédito
4962,2023-12-03,15:09,Eletrodomésticos,3613.9,5,1264.86,PIX
4967,2023-12-03,18:40,Papelaria e escritório,8.9,3,1.6,Cartão de Crédito
4999,2023-12-03,14:15,Beleza e cuidados pessoais,33.9,5,0.0,Cartão de Crédito
4965,2023-12-03,17:15,Papelaria e escritório,26.9,3,4.84,Boleto
4972,2023-12-03,23:27,Eletrodomésticos,291.9,4,116.76,PIX
4963,2023-12-03,18:35,Alimentos e bebidas,80.9,3,4.85,Cartão de Débito
4986,2023-12-03,15:51,Papelaria e escritório,39.9,5,2.0,PIX
4977,2023-12-03,15:06,Livros,16.9,1,0.0,Cartão de Crédito
4975,2023-12-03,20:23,Ferramentas e construção,321.0,2,57.78,PIX
4982,2023-12-03,22:14,Eletrodomésticos,3198.9,2,191.93,Cartão de Crédito
4957,2023-12-03,22:58,Beleza e cuidados pessoais,239.9,3,21.59,Cartão de Crédito
4984,2023-12-03,00:34,Beleza e cuidados pessoais,219.9,3,26.39,Cartão de Crédito
5003,2023-12-03,17:39,Eletrônicos,6952.0,5,2780.8,Cartão de Débito
4969,2023-12-03,21:16,Eletrodomésticos,2320.9,2,417.76,Cartão de Débito
5000,2023-12-03,20:54,Eletrodomésticos,174.9,5,0.0,PIX
4988,2023-12-03,00:36,Livros,105.9,2,10.59,Cartão de Crédito
4989,2023-12-03,16:27,Casa e limpeza,67.9,4,19.01,Cartão de Crédito
5002,2023-12-03,16:13,Alimentos e bebidas,8.9,3,1.6,Cartão de Crédito
4955,2023-12-03,22:40,Beleza e cuidados pessoais,209.9,3,62.97,PIX
4998,2023-12-03,23:19,Papelaria e escritório,5.9,5,0.59,Cartão de Crédito
5001,2023-12-03,18:09,Eletrodomésticos,1310.9,1,0.0,Boleto
4954,2023-12-03,22:35,Alimentos e bebidas,41.9,1,2.1,PIX
5004,2023-12-03,23:37,Alimentos e bebidas,51.9,2,1.04,Cartão de Crédito
4983,2023-12-03,18:11,Alimentos e bebidas,87.0,1,3.48,Cartão de Débito
4994,2023-12-03,18:00,Alimentos e bebidas,59.0,5,0.0,PIX
5005,2023-12-03,20:44,Eletrodomésticos,2395.9,1,95.84,PIX
4990,2023-12-03,22:55,Casa e limpeza,113.9,2,0.0,Cartão de Crédito
4987,2023-12-03,18:16,Alimentos e bebidas,70.9,4,8.51,Cartão de Crédito
4974,2023-12-03,14:52,Eletrônicos,7570.9,2,0.0,PIX
4964,2023-12-03,18:02,Alimentos e bebidas,51.9,3,6.23,Cartão de Débito
4968,2023-12-03,22:21,Beleza e cuidados pessoais,240.9,2,43.36,Cartão de Crédito
4952,2023-12-03,23:27,Alimentos e bebidas,12.9,4,0.52,Boleto
4992,2023-12-03,00:28,Alimentos e bebidas,87.9,2,0.0,PIX
4973,2023-12-03,14:37,Eletrônicos,7374.9,3,1327.48,Cartão de Débito
4981,2023-12-03,00:58,Eletrônicos,6000.9,3,720.11,Boleto
4996,2023-12-03,00:18,Papelaria e escritório,4.9,5,2.2,PIX
4993,2023-12-03,22:16,Alimentos e bebidas,8.9,3,0.0,PIX
4956,2023-12-03,21:25,Papelaria e escritório,28.9,1,1.73,PIX
4970,2023-12-03,17:34,Alimentos e bebidas,2.9,1,0.29,Cartão de Crédito
5020,2023-12-05,23:54,Casa e limpeza,101.0,1,9.09,PIX
5055,2023-12-05,00:22,Alimentos e bebidas,22.9,2,0.0,Cartão de Crédito
5051,2023-12-05,00:24,Beleza e cuidados pessoais,38.9,5,1.94,Cartão de Crédito
5008,2023-12-05,16:15,Ferramentas e construção,221.9,3,0.0,Cartão de Débito
5010,2023-12-05,17:29,Livros,143.9,3,21.59,Cartão de Crédito
5042,2023-12-05,20:53,Casa e limpeza,197.9,3,41.56,Boleto
5057,2023-12-05,17:37,Eletrodomésticos,2725.9,5,0.0,Cartão de Crédito
5027,2023-12-05,15:33,Livros,79.9,4,19.18,Cartão de Débito
5060,2023-12-05,22:54,Alimentos e bebidas,97.9,3,8.81,Cartão de Crédito
5053,2023-12-05,18:22,Eletrodomésticos,1475.0,5,73.75,Cartão de Crédito
5015,2023-12-05,16:13,Eletrônicos,6804.9,1,204.15,Boleto
5064,2023-12-05,18:57,Beleza e cuidados pessoais,43.9,5,0.0,Cartão de Crédito
5063,2023-12-05,22:23,Alimentos e bebidas,95.9,2,13.43,Cartão de Crédito
5024,2023-12-05,18:20,Papelaria e escritório,8.9,4,1.42,PIX
5041,2023-12-05,18:21,Eletrônicos,6581.9,2,0.0,Cartão de Débito
5040,2023-12-05,22:17,Eletrodomésticos,3049.9,2,243.99,Cartão de Crédito
5044,2023-12-05,23:54,Casa e limpeza,54.9,2,0.0,PIX
5023,2023-12-05,22:05,Beleza e cuidados pessoais,189.9,1,18.99,Cartão de Crédito
5013,2023-12-05,17:13,Alimentos e bebidas,27.9,4,5.58,PIX
5033,2023-12-05,21:15,Eletrônicos,4688.9,1,0.0,PIX
5029,2023-12-05,23:42,Alimentos e bebidas,61.9,2,0.0,Cartão de Crédito
5007,2023-12-05,23:14,Casa e limpeza,36.9,2,7.38,Cartão de Crédito
5054,2023-12-05,21:34,Alimentos e bebidas,28.9,2,0.0,Cartão de Crédito
5036,2023-12-05,22:41,Eletrônicos,7970.0,1,159.4,PIX
5058,2023-12-05,23:50,Eletrônicos,5367.9,1,268.4,Cartão de Crédito
5016,2023-12-05,22:40,Eletrodomésticos,1857.9,4,0.0,PIX
5059,2023-12-05,18:54,Alimentos e bebidas,80.9,4,25.89,PIX
5026,2023-12-05,18:56,Livros,99.9,1,7.99,Cartão de Crédito
5025,2023-12-05,21:31,Papelaria e escritório,46.9,5,2.35,PIX
5047,2023-12-05,17:21,Ferramentas e construção,192.9,1,11.57,Cartão de Crédito
5034,2023-12-05,15:43,Alimentos e bebidas,4.9,3,0.0,Cartão de Crédito
5018,2023-12-05,23:17,Eletrodomésticos,713.9,1,0.0,Cartão de Crédito
5014,2023-12-05,23:45,Casa e limpeza,164.9,2,3.3,Cartão de Crédito
5038,2023-12-05,23:34,Eletrônicos,7987.9,3,958.55,PIX
5022,2023-12-05,17:48,Casa e limpeza,184.9,4,36.98,PIX
5021,2023-12-05,18:45,Papelaria e escritório,35.9,1,1.08,PIX
5035,2023-12-05,00:29,Beleza e cuidados pessoais,135.9,5,0.0,Cartão de Crédito
5011,2023-12-05,14:42,Casa e limpeza,26.9,4,6.46,Cartão de Crédito
5032,2023-12-05,23:22,Alimentos e bebidas,35.9,1,0.0,Cartão de Débito
5012,2023-12-05,22:29,Casa e limpeza,82.9,4,9.95,Cartão de Crédito
5045,2023-12-05,22:12,Alimentos e bebidas,3.9,2,0.7,Cartão de Crédito
5056,2023-12-05,17:57,Livros,71.9,1,2.88,Cartão de Débito
5006,2023-12-05,19:05,Eletrodomésticos,309.9,3,65.08,Cartão de Crédito
5031,2023-12-05,23:21,Ferramentas e construção,257.9,1,10.32,Cartão de Crédito
5065,2023-12-05,18:44,Alimentos e bebidas,43.9,3,10.54,Cartão de Crédito
5048,2023-12-05,19:03,Eletrodomésticos,2129.9,5,638.97,PIX
5019,2023-12-05,23:40,Beleza e cuidados pessoais,77.9,1,2.34,Cartão de Débito
5049,2023-12-05,18:47,Eletrodomésticos,1948.9,3,0.0,PIX
5030,2023-12-05,16:21,Eletrodomésticos,2001.0,3,360.18,PIX
5028,2023-12-05,18:05,Papelaria e escritório,32.9,3,5.92,Boleto
5046,2023-12-05,18:33,Casa e limpeza,153.9,4,30.78,PIX
5017,2023-12-05,23:47,Beleza e cuidados pessoais,200.9,3,24.11,PIX
5039,2023-12-05,19:57,Casa e limpeza,69.9,5,24.47,PIX
5052,2023-12-05,23:22,Alimentos e bebidas,30.9,1,0.0,Cartão de Crédito
5043,2023-12-05,18:18,Eletrodomésticos,3187.9,4,0.0,PIX
5061,2023-12-05,19:51,Casa e limpeza,136.0,1,0.0,PIX
5062,2023-12-05,00:13,Eletrodomésticos,3519.9,5,1407.96,Cartão de Crédito
5009,2023-12-05,15:38,Casa e limpeza,73.0,2,0.0,Cartão de Crédito
5037,2023-12-05,18:23,Casa e limpeza,182.9,2,0.0,Cartão de Crédito
5050,2023-12-05,21:38,Alimentos e bebidas,22.9,3,3.43,Cartão de Crédito
5072,2023-12-06,23:47,Papelaria e escritório,18.0,3,5.4,Cartão de Crédito
5082,2023-12-06,23:36,Beleza e cuidados pessoais,22.9,2,2.75,PIX
5073,2023-12-06,18:38,Eletrônicos,5488.9,1,164.67,PIX
5083,2023-12-06,19:00,Papelaria e escritório,17.9,4,2.86,PIX
5076,2023-12-06,17:35,Alimentos e bebidas,98.9,3,0.0,PIX
5096,2023-12-06,22:41,Ferramentas e construção,82.0,1,2.46,Cartão de Crédito
5071,2023-12-06,00:44,Livros,126.9,1,5.08,Cartão de Crédito
5097,2023-12-06,00:29,Papelaria e escritório,25.9,1,2.07,PIX
5088,2023-12-06,18:01,Beleza e cuidados pessoais,199.9,4,0.0,Cartão de Crédito
5098,2023-12-06,18:06,Ferramentas e construção,278.9,4,111.56,Cartão de Crédito
5084,2023-12-06,18:59,Eletrodomésticos,2874.9,5,1149.96,Cartão de Crédito
5079,2023-12-06,23:40,Alimentos e bebidas,48.9,4,0.0,Cartão de Débito
5094,2023-12-06,17:21,Eletrodomésticos,2847.9,5,0.0,Cartão de Crédito
5087,2023-12-06,21:52,Livros,40.9,3,9.82,PIX
5069,2023-12-06,18:15,Casa e limpeza,113.9,3,30.75,PIX
5077,2023-12-06,19:01,Beleza e cuidados pessoais,108.9,3,22.87,PIX
5067,2023-12-06,18:53,Livros,40.9,3,8.59,Cartão de Débito
5093,2023-12-06,23:21,Eletrodomésticos,958.9,5,0.0,Boleto
5080,2023-12-06,18:30,Eletrodomésticos,3496.9,5,1049.07,Cartão de Crédito
5075,2023-12-06,14:22,Eletrodomésticos,3030.9,3,272.78,PIX
5090,2023-12-06,18:03,Ferramentas e construção,167.9,2,3.36,Boleto
5099,2023-12-06,18:04,Eletrônicos,5614.9,5,1965.22,PIX
5095,2023-12-06,17:07,Beleza e cuidados pessoais,233.9,1,21.05,Cartão de Crédito
5089,2023-12-06,00:04,Casa e limpeza,58.9,5,23.56,Cartão de Crédito
5068,2023-12-06,22:27,Eletrônicos,7311.9,4,877.43,PIX
5091,2023-12-06,22:15,Alimentos e bebidas,5.9,3,0.0,PIX
5070,2023-12-06,18:33,Alimentos e bebidas,2.9,4,0.93,Cartão de Débito
5066,2023-12-06,20:41,Casa e limpeza,109.9,2,17.58,PIX
5092,2023-12-06,00:45,Beleza e cuidados pessoais,87.9,4,21.1,PIX
5085,2023-12-06,21:51,Eletrônicos,6388.9,4,766.67,PIX
5078,2023-12-06,23:59,Eletrônicos,7839.9,4,0.0,PIX
5081,2023-12-06,23:37,Alimentos e bebidas,89.0,1,0.89,Cartão de Crédito
5100,2023-12-06,14:56,Eletrodomésticos,3568.9,2,0.0,Boleto
5074,2023-12-06,00:34,Casa e limpeza,76.9,3,4.61,Cartão de Crédito
5101,2023-12-06,22:06,Ferramentas e construção,306.9,3,73.66,Cartão de Crédito
5086,2023-12-06,21:39,Casa e limpeza,77.0,4,27.72,Boleto
5141,2023-12-07,22:31,Eletrodomésticos,2617.9,1,104.72,Cartão de Crédito
5137,2023-12-07,18:28,Eletrodomésticos,1625.9,1,113.81,PIX
5110,2023-12-07,18:16,Alimentos e bebidas,82.9,3,9.95,Cartão de Crédito
5145,2023-12-07,23:36,Eletrônicos,7182.9,1,718.29,Cartão de Crédito
5161,2023-12-07,20:19,Eletrônicos,4678.9,1,187.16,PIX
5107,2023-12-07,23:27,Casa e limpeza,49.9,5,17.47,Cartão de Crédito
5152,2023-12-07,23:48,Papelaria e escritório,3.9,3,0.35,PIX
5105,2023-12-07,20:32,Beleza e cuidados pessoais,30.9,4,12.36,PIX
5156,2023-12-07,17:30,Livros,76.9,2,1.54,Cartão de Crédito
5144,2023-12-07,00:42,Ferramentas e construção,152.9,2,18.35,Cartão de Crédito
5118,2023-12-07,00:20,Alimentos e bebidas,79.9,2,6.39,Cartão de Crédito
5108,2023-12-07,23:35,Livros,47.9,5,0.0,PIX
5157,2023-12-07,15:27,Eletrodomésticos,639.9,3,95.98,Cartão de Crédito
5123,2023-12-07,21:20,Livros,51.9,4,0.0,Cartão de Crédito
5127,2023-12-07,18:47,Alimentos e bebidas,63.9,1,7.03,Cartão de Crédito
5150,2023-12-07,23:07,Eletrônicos,7487.9,3,0.0,Cartão de Crédito
5114,2023-12-07,23:00,Casa e limpeza,12.9,3,0.0,Cartão de Débito
5117,2023-12-07,23:53,Livros,113.9,1,0.0,PIX
5121,2023-12-07,18:33,Casa e limpeza,106.9,4,0.0,PIX
5113,2023-12-07,17:09,Eletrônicos,6486.9,2,259.48,PIX
5112,2023-12-07,00:08,Beleza e cuidados pessoais,41.9,5,12.57,Cartão de Crédito
5111,2023-12-07,18:16,Eletrônicos,6932.9,1,485.3,Cartão de Crédito
5103,2023-12-07,15:46,Alimentos e bebidas,20.9,4,5.85,Cartão de Débito
5119,2023-12-07,16:03,Ferramentas e construção,97.9,1,0.0,PIX
5146,2023-12-07,00:13,Casa e limpeza,188.9,3,5.67,Cartão de Crédito
5151,2023-12-07,18:39,Alimentos e bebidas,81.9,1,5.73,Cartão de Crédito
5136,2023-12-07,18:20,Casa e limpeza,134.9,1,0.0,Cartão de Crédito
5122,2023-12-07,15:24,Ferramentas e construção,220.9,2,30.93,PIX
5160,2023-12-07,18:59,Eletrodomésticos,1518.9,4,0.0,PIX
5153,2023-12-07,16:06,Casa e limpeza,196.9,4,70.88,Cartão de Débito
5149,2023-12-07,23:43,Beleza e cuidados pessoais,184.9,3,66.56,Cartão de Crédito
5132,2023-12-07,23:38,Alimentos e bebidas,66.9,3,2.01,PIX
5109,2023-12-07,21:38,Casa e limpeza,150.9,2,12.07,Cartão de Crédito
5115,2023-12-07,23:02,Alimentos e bebidas,99.9,5,0.0,Boleto
5134,2023-12-07,00:03,Papelaria e escritório,4.9,4,0.0,PIX
5131,2023-12-07,23:20,Alimentos e bebidas,28.9,2,4.62,PIX
5120,2023-12-07,23:44,Beleza e cuidados pessoais,232.9,5,139.74,PIX
5104,2023-12-07,14:36,Alimentos e bebidas,30.9,1,0.31,Cartão de Débito
5135,2023-12-07,17:21,Alimentos e bebidas,75.9,3,22.77,PIX
5155,2023-12-07,16:26,Eletrodomésticos,1096.9,5,219.38,Boleto
5154,2023-12-07,22:23,Livros,85.9,2,12.03,Boleto
5159,2023-12-07,00:38,Eletrônicos,6184.9,4,1484.38,Cartão de Crédito
5106,2023-12-07,23:38,Eletrônicos,6486.9,1,389.21,Cartão de Débito
5126,2023-12-07,20:13,Eletrodomésticos,2383.9,3,429.1,PIX
5142,2023-12-07,22:02,Beleza e cuidados pessoais,228.9,1,20.6,Cartão de Crédito
5130,2023-12-07,00:11,Alimentos e bebidas,71.9,4,14.38,Cartão de Crédito
5139,2023-12-07,18:50,Casa e limpeza,150.9,2,9.05,Cartão de Crédito
5102,2023-12-07,18:04,Eletrônicos,4113.9,5,822.78,Cartão de Débito
5138,2023-12-07,21:30,Eletrodomésticos,3983.9,3,478.07,PIX
5116,2023-12-07,18:41,Beleza e cuidados pessoais,37.0,1,0.0,Boleto
5140,2023-12-07,23:04,Eletrônicos,5178.9,4,0.0,PIX
